% min: [7.232822, 9.483873, 1.00919, 0.448446, 0.451633, 0.854304, 9.635544, 6.669126] 
% max: [383.032661, 316.851432, 170.252791, 75.799328, 74.505034, 167.726755, 329.469749, 335.216314] 
% i/o: [8, 5] 
@relation 'data10000'
@attribute FD1 numeric
@attribute FD2 numeric
@attribute FD3 numeric
@attribute FD4 numeric
@attribute FD5 numeric
@attribute FD6 numeric
@attribute FD7 numeric
@attribute FD8 numeric
@attribute State {1,2,3,4,5}

@data
42.024155,37.760732,16.527288,8.117576,8.094421,15.515542,37.888057,41.228529,3
41.774922,36.658305,12.707768,8.407521,8.279958,11.564895,36.209967,42.260342,3
40.566750,36.771775,13.851429,9.311579,8.927947,13.214202,36.094598,41.184134,3
38.711203,36.403533,11.692280,7.854748,7.979064,11.226609,35.172585,40.025090,3
38.485430,35.107744,15.008140,8.189312,8.272804,13.953754,35.088966,39.839236,3
36.763643,36.542965,13.533716,9.734360,10.012963,11.908703,36.570987,38.551880,3
37.461103,36.518912,12.457204,8.422322,8.122898,10.956444,36.797234,38.877248,3
37.628497,36.027814,13.275217,8.914638,8.398039,12.422411,36.548110,37.878550,3
34.168473,39.189286,13.462703,8.233069,8.340387,12.568896,37.934444,34.177707,3
31.856014,39.220902,14.650030,9.382720,9.635843,13.299866,39.139789,30.461745,3
31.781891,38.985419,15.880848,8.697810,9.145286,14.265375,38.958498,30.016761,3
31.542016,39.237540,12.961128,7.996181,7.980099,12.091683,38.417727,29.606028,3
31.636994,39.089757,14.381034,8.857177,8.505795,13.962647,37.896447,29.582864,3
33.253058,38.589165,11.704389,8.360217,8.192811,11.512727,37.686560,30.356569,3
31.266735,39.299424,11.722332,7.978140,8.050398,10.960801,38.610481,28.557266,3
31.319679,39.776535,11.709901,7.777466,7.921893,10.823786,38.842907,29.471130,3
32.709406,37.362613,12.224035,7.314100,7.771850,11.686267,36.495839,30.966313,3
30.050887,36.150764,12.751651,8.212532,8.315781,13.147488,34.729120,27.884188,3
30.597818,37.538570,11.874066,7.577528,7.718747,11.900626,36.252038,29.061925,3
30.726492,37.007625,12.258597,7.557597,7.811268,12.076480,35.689488,30.058440,3
26.692218,38.060484,12.072343,7.535269,7.734595,11.925850,37.387656,26.078861,3
22.748221,36.199409,12.612308,7.836882,7.629064,12.285478,34.335551,25.041011,3
19.077521,33.592816,17.239111,10.359114,9.885148,17.417776,31.756671,21.126742,3
19.826147,30.464628,11.479712,7.333167,7.644219,11.143429,29.116740,21.222758,3
17.588281,32.333455,11.945333,6.997253,7.044486,11.541222,31.646773,17.915322,3
17.985264,32.949150,11.478306,6.346651,6.236170,11.270652,31.669003,18.373686,3
19.194161,31.959496,10.939135,6.758570,6.488317,10.942747,30.559220,19.287085,3
18.216412,32.797685,14.842525,8.715035,8.277796,14.570707,32.424533,18.288446,3
17.713850,36.258130,9.888173,6.280823,6.057233,9.371056,35.478190,18.459245,3
17.368628,34.104292,11.284935,6.267946,5.986050,10.793483,33.744513,18.149368,3
17.877260,33.016278,11.624790,7.098604,7.213346,11.242860,32.402840,18.593439,3
16.444950,34.166683,10.822820,6.179988,5.985439,11.063190,32.996217,17.452132,3
16.969182,34.875885,11.397964,7.517462,7.228532,11.185559,34.007112,17.399593,3
16.426317,35.069134,10.720655,5.846237,5.660679,9.898377,35.378849,15.374251,3
16.006029,35.891513,11.794257,7.203238,7.045337,11.162401,35.895424,15.123911,3
15.631609,36.357610,11.596753,6.043914,5.734693,11.461876,35.459152,15.458903,3
16.732534,35.338282,10.518033,5.506298,5.539875,10.088217,34.968888,16.264815,3
15.954139,35.923352,11.031452,6.675891,6.655805,9.918748,36.476511,15.241685,3
15.455548,37.292434,10.086903,5.416747,5.247354,8.972142,37.160899,14.886125,3
16.296934,36.348909,11.921063,6.863161,6.615444,11.319543,35.941409,15.392366,3
15.247712,34.115059,10.603984,6.474148,6.013034,10.886445,33.596141,14.300812,3
18.085606,35.971251,10.735114,5.059862,5.189814,9.999498,35.430079,18.386713,3
14.864398,37.210189,15.056702,6.651146,7.195386,13.293846,37.634121,14.566683,3
16.060416,39.506394,9.998088,4.875300,4.936495,8.902754,39.650765,15.258728,3
14.582948,38.313741,12.289485,5.504763,5.202503,12.074814,38.139462,13.711910,3
15.345674,36.774671,11.531237,5.127982,5.213010,11.355528,35.649311,15.680749,3
16.830878,34.637473,10.453481,5.138464,5.317706,9.623907,34.615474,17.315269,3
15.302700,33.569160,11.229064,5.870575,6.155561,10.096821,34.786609,14.298211,3
14.063492,32.626496,9.642081,5.107453,5.440827,8.879255,33.119744,13.236193,3
16.383043,33.497304,12.234418,5.675331,6.150836,11.993395,33.244436,15.003630,3
16.971285,34.595712,10.643108,6.781792,6.659473,10.522682,34.726008,15.591963,3
15.061441,36.500569,10.535048,5.801613,5.981607,9.725735,37.600130,13.310861,3
16.847105,36.159256,11.005821,6.215746,6.716377,9.561616,37.341150,15.281461,3
15.550159,35.107159,9.914439,5.513433,5.702348,8.887681,36.028075,13.728647,3
15.563363,33.647759,10.358620,6.179617,6.043554,10.022081,34.412366,13.615141,3
17.016483,34.208494,10.651899,5.028752,5.284241,9.612893,35.278920,15.425742,3
15.308088,35.262594,9.914228,5.094047,5.470425,8.410369,36.661903,14.073071,3
14.990429,35.092912,11.588126,6.737068,6.899674,10.157634,36.936966,13.639010,3
17.051548,34.755543,11.000634,4.107449,4.317260,9.574648,35.818782,15.759699,3
16.318449,33.454803,10.702521,4.785175,4.681991,10.092850,33.329969,15.864054,3
15.018771,33.929967,10.503561,4.458694,4.193242,9.611509,34.245745,14.685873,3
16.436520,35.197516,10.671706,4.958842,4.907888,9.344088,36.388549,15.602138,3
16.908975,35.826958,12.285252,5.563811,5.897809,10.612994,36.690296,16.303246,3
19.407154,37.198323,10.819818,4.341955,4.314041,9.799480,37.414230,18.371850,3
17.974634,36.884281,9.336221,6.415399,5.980884,8.951024,37.072739,17.020147,3
19.062662,35.416816,10.204567,5.520585,5.424344,9.471592,35.393871,18.693217,3
20.271474,34.801633,9.409185,5.408272,5.583168,8.197785,34.648218,20.298516,3
21.561675,35.370503,8.801865,5.386759,5.476959,7.619227,35.350315,20.747921,3
23.155161,35.232928,9.382046,5.599505,5.675627,8.477697,35.112211,21.566921,3
23.638142,36.117254,12.262918,7.069614,6.831902,12.170346,34.454707,22.729657,3
23.071157,36.930670,11.912688,8.149657,7.609181,11.492408,35.898799,22.033258,3
25.320810,37.923141,9.825018,6.318247,6.256410,8.598903,38.232125,23.386715,3
24.832775,39.142159,10.666933,7.264583,7.308121,9.563001,38.785485,22.714230,3
27.455642,38.512927,10.256067,6.712214,6.411839,10.056101,36.794848,24.693665,3
27.061816,35.741846,9.312032,6.482072,6.321479,9.234448,34.297048,23.482484,3
27.533496,34.281685,10.491335,7.029817,6.961453,9.949475,33.412469,23.633165,3
28.862740,33.977789,10.255053,6.347975,6.408232,9.302083,32.860419,25.399084,3
26.770872,34.669908,13.376386,7.450671,7.728411,12.039852,34.594813,22.348798,3
29.219407,35.957312,10.983851,6.530939,6.570330,10.325167,35.746787,24.070397,3
27.339252,38.242111,9.667579,6.330083,5.984589,9.810980,36.510418,23.458657,3
27.791935,38.212254,10.110108,7.084062,6.676101,9.940034,36.996804,23.653579,3
28.663179,36.013805,10.456467,6.012751,6.057353,9.385030,36.122077,24.507376,3
28.101707,34.959745,11.748244,6.330386,6.133276,10.767332,34.976576,24.435201,3
29.440535,33.635719,10.244760,6.133350,5.890369,9.881705,32.673134,26.193204,3
27.519474,32.861158,9.199245,6.564592,6.074480,9.442456,31.929537,23.846806,3
27.482477,32.765919,9.138234,6.378317,5.848899,9.357468,31.824433,23.988674,3
27.469892,32.656524,11.047144,7.085781,6.691435,10.692208,31.795081,24.440860,3
28.258043,32.704028,11.496466,7.285877,7.019170,10.859438,32.545448,24.034559,3
29.779068,34.435521,10.878983,7.009688,6.656398,10.352200,34.115123,24.636579,3
30.349854,32.501162,10.396794,7.853420,7.198544,10.462501,31.380925,25.117243,3
30.136049,30.073189,10.737892,7.581072,7.125099,11.014834,28.984716,24.802177,3
29.696877,29.019292,10.370580,6.740621,6.560305,10.044064,28.933864,23.570299,3
29.041062,28.251146,11.441649,8.451909,8.349329,10.967129,28.062815,23.710204,3
30.176545,29.552566,11.437225,7.262003,6.985575,11.409862,28.208722,25.821861,3
31.085415,30.232120,10.130791,6.797331,6.488883,10.255851,29.253049,27.032551,3
26.598676,31.882464,10.371552,6.484225,6.338180,10.153932,31.457948,22.935040,3
38.264921,39.384198,7.221531,4.639770,4.219516,6.707507,39.731778,28.902569,3
35.913483,42.345229,6.857569,4.281741,4.138338,6.746304,41.282630,28.773471,3
33.641751,40.928959,7.467022,4.741154,4.532997,7.692712,40.068149,27.319833,3
35.384921,40.158445,7.181892,4.578885,4.238265,6.988147,40.318201,28.265441,3
36.326410,41.599591,7.339294,4.261077,4.172774,6.632329,41.598424,28.923983,3
38.972212,40.151644,7.505788,4.258321,3.863966,7.069605,39.939855,30.817248,3
38.481063,38.037468,11.442557,5.910074,5.614048,11.218488,38.677467,29.281329,3
38.274992,39.819788,8.288814,5.940413,6.180117,7.839404,40.049093,29.527950,3
39.104522,43.324023,7.355276,4.677213,4.587090,6.991263,42.886923,31.021645,3
37.534954,42.505199,12.368367,8.274222,7.863653,12.223098,42.889212,28.897114,3
38.841439,42.817877,9.156412,4.050287,3.839470,8.561794,43.068714,30.739071,3
34.346715,40.198791,8.172317,4.366572,4.169584,7.225663,40.882900,26.865802,3
34.760148,40.736643,6.832739,4.570383,4.126587,6.385974,41.076030,28.181365,3
32.043712,43.649481,8.522345,5.975294,5.788601,8.826501,43.218747,26.483873,3
30.689360,43.812156,10.124000,6.403370,6.426709,9.826665,44.120740,25.674374,3
32.270575,43.319409,6.778894,4.169034,3.816889,6.449252,43.495603,27.960218,3
31.430864,43.558787,10.642358,5.322233,4.857685,9.924061,44.583187,26.949552,3
31.663333,45.117278,8.941615,4.016242,3.836444,8.059444,45.671942,27.906759,3
30.790768,44.236387,6.526554,4.092707,3.880807,6.549048,43.902382,26.921091,3
31.609756,41.305562,9.516510,4.876536,4.613468,9.623394,41.518903,26.478232,3
29.694099,40.731898,9.094084,4.192364,3.845007,8.478182,40.647907,24.868239,3
29.705674,39.883152,7.596676,4.338243,4.199760,6.804405,39.849705,24.585333,3
32.213481,37.977746,7.009508,3.798401,3.522771,6.633790,37.897219,27.530347,3
29.429018,42.025845,6.606798,3.992219,3.978643,6.452213,41.092953,25.843330,3
30.642200,43.496750,8.369638,4.242922,4.372350,8.190300,42.693576,26.420916,3
34.242011,42.048424,7.503462,3.799667,3.605263,7.171522,42.276922,28.396583,3
30.298870,42.205124,9.824106,6.300231,5.983506,8.838833,42.051528,25.951829,3
30.359799,44.529183,8.291565,5.022464,4.885060,7.349735,43.742615,26.575670,3
32.333621,42.837942,8.808516,4.693660,4.785792,8.271315,42.548229,28.158482,3
31.593478,43.377882,9.557830,4.822892,4.822859,9.339932,41.924257,27.485893,3
30.717200,43.975042,7.239331,4.412163,4.305186,7.063490,42.116403,26.856338,3
32.046493,43.514253,8.715761,7.508931,7.094655,8.290030,43.161666,27.600900,3
31.944197,44.237594,7.604574,4.488465,4.269931,7.102800,43.638770,28.024515,3
31.989328,45.666681,8.804731,4.571972,4.273649,8.614599,44.328443,28.412760,3
29.627198,45.290106,8.758515,6.582103,6.145450,8.722411,44.830913,24.592067,3
31.168928,46.041902,6.429420,5.294923,5.327266,5.989852,45.692200,25.911790,3
28.134402,47.149340,8.158772,5.792506,5.647759,7.542956,46.123304,24.247576,3
26.679084,46.878475,7.593649,4.832970,4.477319,7.450305,45.725791,23.350366,3
30.012643,45.893783,8.208047,7.123364,7.064458,8.017165,45.157978,27.486114,3
27.616839,45.022670,13.550175,7.419872,7.670809,12.602783,44.617124,25.711808,3
27.699070,45.477692,6.517465,5.585067,5.347638,6.029392,44.149690,26.675064,3
28.689034,43.142925,9.178906,8.666268,8.143713,9.285493,42.649809,27.154904,3
27.044353,44.765084,9.528829,6.185375,5.980984,9.269214,43.771167,26.481926,3
27.957579,47.087457,9.010243,5.694401,5.347747,8.407402,46.122670,28.109927,3
27.298757,46.014140,11.546671,7.852641,7.269374,11.038063,45.998087,26.539037,3
28.156925,46.479213,7.406781,5.368923,5.100435,6.928901,46.063596,26.946175,3
25.785149,45.338446,10.478900,7.209991,7.039688,10.178853,44.208563,24.859945,3
28.203303,46.272558,7.339192,6.037606,5.526322,7.549726,44.858531,27.815507,3
26.105866,43.371982,7.669286,7.217065,6.936447,7.446847,43.074117,25.497241,3
25.610478,42.481893,9.697697,6.142967,5.921938,8.936541,42.177958,25.381336,3
26.138079,42.572207,7.215735,5.520383,4.888348,7.066868,41.355745,26.631927,3
26.688841,39.870585,8.178505,7.376558,6.771336,8.634906,39.110892,26.798613,3
26.282353,45.599178,6.375223,5.749208,5.134373,6.343064,44.324086,27.758082,3
26.159742,45.722725,8.097862,5.920942,5.309503,7.672717,45.142658,26.860188,3
25.998638,45.225930,10.467300,6.950414,6.272044,9.907400,45.687976,26.445967,3
27.060367,47.980744,8.900325,5.994185,5.607140,8.294421,47.527255,28.189656,3
28.311702,50.260596,6.484113,5.882461,5.458832,6.685649,48.270568,29.067291,3
26.447917,46.962584,8.172604,6.180874,5.501328,8.573690,46.259832,24.610036,3
25.172631,47.391904,11.791203,6.417947,5.770863,11.158021,47.121509,23.352126,3
25.342519,47.838629,9.801315,8.192128,8.083354,8.718830,47.167664,24.209456,3
26.378546,46.959509,7.969041,5.645885,5.221424,7.397400,46.643466,25.059536,3
25.536695,46.538051,11.011598,5.394203,4.844714,11.255686,45.766317,23.865214,3
26.883739,45.905325,9.037324,6.588177,6.861508,8.707871,44.443265,25.265679,3
23.910817,45.200380,7.334265,5.285949,5.035522,6.690335,44.134891,22.640453,3
24.990708,43.197232,8.713647,4.765186,4.233292,8.302403,43.220815,23.866419,3
23.328070,41.846892,8.639716,5.004654,4.637383,8.086497,40.926431,24.029638,3
24.424333,44.298751,8.801592,5.368638,5.468294,8.322774,42.484151,25.055847,3
24.005061,45.592879,7.606592,5.166250,5.129483,7.628214,43.950219,23.489815,3
23.319069,45.137525,7.440721,5.450486,5.133960,7.038117,44.035390,22.708867,3
23.360165,44.102348,9.148188,6.956738,6.695545,8.342127,43.077144,23.068139,3
23.448176,44.015396,8.200044,4.143525,4.444339,7.354731,43.166443,23.432083,3
22.029669,46.896249,8.577261,6.116299,6.249173,8.191990,46.398199,21.593747,3
22.354628,47.992168,8.885672,7.253025,7.499964,8.481020,47.055614,22.145064,3
23.073804,48.343912,8.153130,6.769180,6.389938,7.972442,46.897250,23.024808,3
21.617331,45.538223,13.671734,8.028281,7.547282,13.185179,45.204951,21.074000,3
21.686657,46.490441,9.330444,3.983690,3.647569,8.594945,46.367312,20.943281,3
24.265972,47.214931,7.504825,3.861147,3.795756,6.794660,46.019259,23.206675,3
45.263811,43.354200,6.762675,4.073008,3.971611,6.699938,43.132502,39.987964,3
52.640074,42.553572,10.864597,7.104122,6.552726,10.831515,41.212477,46.413768,3
53.170951,41.613594,13.952065,9.498481,8.892654,13.205777,41.556804,45.511773,3
58.933081,44.494433,11.997672,6.122028,5.762736,10.909187,43.354574,50.526254,3
65.431207,44.210975,7.299658,3.565185,3.548931,6.809068,44.286900,52.706358,3
68.951436,45.010554,6.391424,3.461442,3.362197,6.668152,42.756681,55.745993,3
69.531198,44.626657,11.942338,8.016562,7.377853,11.788002,44.519864,52.635511,3
71.309936,44.131299,11.539809,7.108588,6.511859,10.954872,44.005282,53.811919,3
74.142994,45.785911,8.837509,6.007236,5.258475,8.529110,46.600459,53.970673,3
75.995867,44.735807,8.221778,3.765891,3.562081,7.632587,44.126707,55.373804,3
73.395905,43.281686,7.458613,4.222634,4.170311,7.210586,43.083984,49.978650,3
73.309234,43.407889,8.097618,5.858734,5.362980,8.482498,43.002593,48.805953,3
72.771051,42.785875,13.184910,7.717377,6.912033,13.120747,42.841293,48.283778,3
75.395365,43.457136,8.302471,3.907934,3.772595,7.347720,43.021541,51.455242,3
75.179045,45.056063,9.090479,5.717019,5.785175,8.162112,45.695072,49.100457,3
72.716282,45.267136,7.536022,4.230791,4.163208,7.051702,45.586310,45.756509,3
75.319991,43.868596,7.429002,4.698582,4.404446,7.792926,42.537726,48.495858,3
74.694899,44.682048,11.139448,6.609277,6.133506,10.848822,44.589372,47.821143,3
72.661998,46.887231,6.458606,4.751429,4.483362,5.784442,48.153085,45.310319,3
74.580644,46.672532,9.942486,5.260940,5.266995,8.967267,47.327780,47.936982,3
74.202783,43.780811,10.773202,6.268783,6.527859,10.107705,43.935703,47.026886,3
72.416667,45.019501,6.425327,4.771746,4.520231,6.770421,44.015690,46.310590,3
71.710585,45.548316,6.797960,4.261890,4.200249,6.457460,46.004706,45.955604,3
90.785348,49.467509,11.953495,6.769815,7.010689,10.868737,48.509193,70.281475,3
100.197986,47.151056,17.771313,12.583014,12.529952,16.782117,48.832231,81.105755,3
102.855877,47.874682,15.036951,10.523048,10.688927,14.201876,47.516884,88.319128,3
105.680454,48.181305,8.117604,5.683123,5.519504,8.357743,47.732964,93.131432,3
101.969080,46.838953,6.474748,4.749171,4.347468,5.991713,45.597339,94.146382,3
98.114431,47.460002,11.695352,7.906444,7.470731,11.233254,47.770189,92.288618,3
92.904849,44.077639,16.622383,11.200075,11.256416,15.816744,43.958198,90.190991,3
93.041812,44.232338,13.028300,9.249794,8.979741,12.873791,44.118988,91.066033,3
98.009749,49.742919,7.855435,6.955174,6.688807,8.026210,47.262652,100.620847,3
98.394281,49.609326,6.489117,5.550486,5.524372,6.315211,49.867275,94.753754,3
97.602908,47.062378,9.683835,6.405990,6.487910,8.816319,45.508399,92.389662,3
98.803554,44.384365,14.754232,11.299630,11.093363,14.084293,44.479500,89.800023,3
95.998492,44.594396,12.138313,9.801181,9.859046,11.378467,43.654032,85.988585,3
96.806446,47.141410,7.424692,5.396671,5.246844,7.537646,47.082686,82.054818,3
96.665250,47.276312,6.700728,4.759325,4.469784,6.335871,45.767835,81.185301,3
94.011209,46.201182,9.382082,7.613461,7.252746,8.743159,46.352866,74.773125,3
95.030935,44.623393,14.308601,9.125821,9.248535,12.975308,44.652082,74.024213,3
95.607020,44.315364,12.561161,9.357606,9.001781,12.155822,44.938305,71.618506,3
97.620905,45.853433,7.700290,4.593760,4.433836,7.918329,43.663857,73.241144,3
95.917211,45.075777,7.549189,4.203839,4.061496,6.828010,45.232476,68.021985,3
93.364704,44.779702,7.795697,4.281692,4.340397,6.755269,44.444041,64.752717,3
94.440981,42.801133,10.740198,8.217103,7.963930,10.360420,42.478127,65.056449,3
95.714624,42.433282,9.581649,5.394082,5.569697,9.172773,41.705907,66.428741,3
94.784393,45.482151,7.056001,5.326335,5.363169,6.769130,45.597841,63.920463,3
94.190707,45.150035,9.312092,6.656198,6.490232,8.800387,45.370147,63.544271,3
97.472408,43.599013,10.170152,5.104318,4.907411,9.235753,43.662671,66.590334,3
94.988912,45.193305,10.925834,6.772654,6.672851,9.821226,46.141222,63.753786,3
94.364314,45.673701,8.966117,5.500524,5.212585,8.416691,46.333133,63.215075,3
96.114636,43.375081,6.805359,4.746833,4.718311,6.915488,42.701761,65.109013,3
96.316385,42.141498,10.090625,6.080168,6.117787,9.542025,42.433442,64.256805,3
94.066424,43.459780,7.589409,4.711426,4.906862,6.698921,43.825597,62.093551,3
103.390445,44.220452,7.965951,4.685067,4.806737,7.137707,44.665229,72.595232,3
106.395153,50.618588,8.137710,6.624023,6.624728,8.436688,48.043700,82.006435,3
99.215065,55.004190,19.956434,13.641512,13.580671,19.397958,55.268309,78.615004,3
94.384553,49.245762,21.284366,16.160586,16.116019,20.400124,49.163176,79.080448,3
84.775560,52.483694,15.628287,10.139026,9.867513,15.185996,52.833240,72.677076,3
77.684723,49.090904,6.205449,5.123650,5.245676,5.526150,47.603701,70.907787,3
63.450151,49.216967,7.346979,5.571953,5.179428,7.538798,48.361903,59.619492,3
50.078899,45.752740,11.811912,8.557809,8.582696,11.381758,45.165337,49.720753,3
46.997700,45.210022,12.217423,9.366892,9.031427,11.644969,45.826146,47.442195,3
46.494396,45.768554,9.223817,4.391324,4.265642,8.392557,45.209694,47.000023,3
43.281132,44.398248,7.090983,4.072148,4.130357,6.461940,44.972702,40.822550,3
39.107437,44.088654,9.045711,4.623720,4.648907,8.644538,43.351616,36.438177,3
39.351895,41.670458,6.758170,4.086395,3.977292,6.245972,40.938333,36.276995,3
38.004683,39.225096,9.296626,5.864405,5.849130,8.562894,39.672001,34.618472,3
39.930564,39.454337,7.218836,3.722662,3.482636,6.763896,39.180440,37.246353,3
38.137566,40.935866,8.354742,5.347155,5.113366,8.364139,40.059706,35.444088,3
38.751935,41.042728,7.226862,3.896588,3.908160,6.974451,40.378556,35.252113,3
41.265057,41.402086,8.486569,4.619289,4.540074,7.750665,41.152601,37.419740,3
38.853614,42.639989,10.151213,6.334873,5.900122,9.662587,42.270634,35.553574,3
41.064629,43.235071,7.895554,4.625630,4.574278,7.221522,42.627419,37.804892,3
40.271860,42.320242,7.395754,4.554517,4.469147,6.970131,42.269168,35.348441,3
43.365618,43.492378,6.524701,4.626709,4.367107,6.478696,42.070740,38.197832,3
43.219258,40.716596,7.685357,4.656134,4.599163,7.314307,40.022847,36.940909,3
41.987300,39.408155,8.947948,6.838225,6.870550,8.057170,39.877370,35.399282,3
42.813271,41.171114,7.150258,4.315800,4.065716,6.373918,41.047599,36.927224,3
42.029638,40.688555,8.805333,5.525062,5.400395,8.635159,39.795657,36.181391,3
44.181678,39.045469,8.951517,5.447280,5.700687,8.697903,38.528819,37.028252,3
45.034010,40.022938,6.687284,5.001712,4.944060,5.868623,39.987437,37.946648,3
46.942575,39.394773,12.411179,8.690132,8.293595,11.546715,40.480378,38.613707,3
